AnoOferta;SemestreOferta;CodigoDisciplina;Disciplina;Curso;CargaHorariaDisciplina;NumEstudantes;Aprovacoes;Reprovacoes;Abandonos;MediaNota;MenorNota;MaiorNota;Notas0a10;Notas10a20;Notas20a30;Notas30a40;Notas40a50;Notas50a60;Notas60a70;Notas70a80;Notas80a90;Notas90a100
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;1;1;0;0;82;82;82;0;0;0;0;0;0;0;0;1;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;13;13;0;0;78;71;86;0;0;0;0;0;0;0;9;4;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;2;2;0;0;77;74;81;0;0;0;0;0;0;0;1;1;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Integral;60.0;5;5;0;0;77;70;85;0;0;0;0;0;0;1;2;2;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;1;1;0;0;83;83;83;0;0;0;0;0;0;0;0;1;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;3;2;1;0;62;22;83;0;0;1;0;0;0;0;0;2;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;4;3;1;0;62;0;87;1;0;0;0;0;0;0;1;2;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;5;5;0;0;78;69;82;0;0;0;0;0;0;1;2;2;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;4;4;0;0;79;69;88;0;0;0;0;0;0;1;1;2;0
2021;2;ADE 327;EMPREENDEDORISMO;Sistemas de Informação - Noturno;60.0;3;3;0;0;80;72;87;0;0;0;0;0;0;0;1;2;0
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;27;15;1;11;56;0;100;9;2;1;0;0;0;0;0;1;14
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;1;1;0;0;92;92;92;0;0;0;0;0;0;0;0;0;1
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;2;2;0;0;93;87;100;0;0;0;0;0;0;0;0;1;1
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;1;1;0;0;92;92;92;0;0;0;0;0;0;0;0;0;1
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia de Produção;60.0;9;9;0;0;96;92;100;0;0;0;0;0;0;0;0;0;9
2021;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;6;3;1;2;40;0;80;2;1;0;0;0;0;0;3;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;2;0;2;0;17;0;35;1;0;0;1;0;0;0;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Administração - Integral;60.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;3;2;0;1;43;0;69;1;0;0;0;0;0;2;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;1;1;0;0;98;98;98;0;0;0;0;0;0;0;0;0;1
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;6;5;1;0;72;0;100;1;0;0;0;0;0;1;1;0;3
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;3;1;1;1;37;18;68;0;1;1;0;0;0;1;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Integral;60.0;1;0;0;1;16;16;16;0;1;0;0;0;0;0;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;2;2;0;0;74;62;87;0;0;0;0;0;0;1;0;1;0
2021;2;CIC 100;CONTABILIDADE GERAL;Engenharia Civil;60.0;3;2;0;1;58;5;100;1;0;0;0;0;0;0;1;0;1
2021;2;CIC 100;CONTABILIDADE GERAL;Ciências Contábeis;60.0;1;1;0;0;87;87;87;0;0;0;0;0;0;0;0;1;0
2021;2;CIC 100;CONTABILIDADE GERAL;Ciências Contábeis;60.0;2;1;1;0;48;5;91;1;0;0;0;0;0;0;0;0;1
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;1;0;1;0;46;46;46;0;0;0;0;1;0;0;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2021;2;CIC 100;CONTABILIDADE GERAL;Sistemas de Informação - Noturno;60.0;3;3;0;0;98;97;100;0;0;0;0;0;0;0;0;0;3
2021;2;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;4;2;1;1;47;20;83;0;1;1;0;0;0;1;0;1;0
2021;2;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;3;2;0;1;74;32;100;0;0;0;1;0;0;0;0;0;2
2021;2;CIC 100;CONTABILIDADE GERAL;Administração - Noturno;60.0;6;2;2;2;39;0;92;2;1;0;0;0;1;0;1;0;1
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;12;10;0;2;71;0;90;1;0;1;0;0;0;1;1;8;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;1;1;0;0;73;73;73;0;0;0;0;0;0;0;1;0;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;1;1;0;0;95;95;95;0;0;0;0;0;0;0;0;0;1
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Integral;60.0;8;8;0;0;83;70;92;0;0;0;0;0;0;1;0;6;1
2021;2;CRP 297;SOCIOLOGIA GERAL;Química;60.0;2;2;0;0;95;95;95;0;0;0;0;0;0;0;0;0;2
2021;2;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;1;1;0;0;91;91;91;0;0;0;0;0;0;0;0;0;1
2021;2;CRP 297;SOCIOLOGIA GERAL;Ciências Contábeis;60.0;5;4;1;0;71;6;95;1;0;0;0;0;0;0;2;0;2
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;2;1;0;1;45;7;83;1;0;0;0;0;0;0;0;1;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;2;2;0;0;87;86;88;0;0;0;0;0;0;0;0;2;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;65;65;65;0;0;0;0;0;0;1;0;0;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;4;4;0;0;86;77;95;0;0;0;0;0;0;0;2;0;2
2021;2;CRP 297;SOCIOLOGIA GERAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;88;88;88;0;0;0;0;0;0;0;0;1;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;1;1;0;0;80;80;80;0;0;0;0;0;0;0;1;0;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;5;5;0;0;90;81;96;0;0;0;0;0;0;0;0;2;3
2021;2;CRP 297;SOCIOLOGIA GERAL;Engenharia de Produção;60.0;17;13;1;3;67;0;99;4;0;0;0;0;0;2;2;1;8
2021;2;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;1;1;0;0;77;77;77;0;0;0;0;0;0;0;1;0;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Administração - Noturno;60.0;4;4;0;0;86;66;95;0;0;0;0;0;0;1;0;0;3
2021;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;2;2;0;0;81;80;83;0;0;0;0;0;0;0;1;1;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Administração - Integral;60.0;1;1;0;0;95;95;95;0;0;0;0;0;0;0;0;0;1
2021;2;CRP 297;SOCIOLOGIA GERAL;Engenharia Civil;60.0;4;2;1;1;60;0;93;1;0;0;0;0;1;0;0;0;2
2021;2;CRP 297;SOCIOLOGIA GERAL;Ciências Biológicas;60.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;1;1;0;0;82;82;82;0;0;0;0;0;0;0;0;1;0
2021;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;2;2;0;0;98;97;99;0;0;0;0;0;0;0;0;0;2
2021;2;CRP 297;SOCIOLOGIA GERAL;Nutrição;60.0;9;9;0;0;91;83;97;0;0;0;0;0;0;0;0;5;4
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;22;8;11;3;40;0;76;4;5;0;1;0;5;6;1;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia Civil;60.0;16;7;7;2;54;0;77;2;0;0;0;0;8;4;2;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;17;6;7;4;41;0;83;3;2;1;0;5;1;2;2;1;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;7;3;4;0;44;0;79;1;1;0;1;0;2;1;1;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;1;0;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;3;0;1;2;13;0;35;2;0;0;1;0;0;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;8;4;4;0;50;21;82;0;0;1;3;0;0;3;0;1;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Engenharia de Produção;60.0;1;0;1;0;50;50;50;0;0;0;0;1;0;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;3;3;0;0;73;66;83;0;0;0;0;0;0;2;0;1;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;9;7;2;0;62;46;77;0;0;0;0;1;2;4;2;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;15;6;9;0;50;8;79;1;1;0;2;1;4;4;2;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;1;1;0;0;62;62;62;0;0;0;0;0;0;1;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;4;2;2;0;54;15;78;0;1;0;0;1;0;0;2;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;1;1;0;0;86;86;86;0;0;0;0;0;0;0;0;1;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Noturno;60.0;3;1;2;0;37;19;73;0;2;0;0;0;0;0;1;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;4;2;2;0;48;24;86;0;0;2;0;0;1;0;0;1;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;1;1;0;0;66;66;66;0;0;0;0;0;0;1;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Química;60.0;3;3;0;0;65;62;69;0;0;0;0;0;0;3;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;3;1;2;0;52;32;67;0;0;0;1;0;1;1;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;1;0;1;0;12;12;12;0;1;0;0;0;0;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;18;5;12;1;46;15;80;0;4;1;2;5;1;1;4;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;3;3;0;0;74;70;77;0;0;0;0;0;0;1;2;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;2;2;0;0;63;60;66;0;0;0;0;0;1;1;0;0;0
2021;2;CRP 298;GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR;Sistemas de Informação - Integral;60.0;9;5;2;2;51;3;79;1;0;1;0;1;2;3;1;0;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Integral;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Integral;60.0;2;1;1;0;42;0;85;1;0;0;0;0;0;0;0;1;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Integral;60.0;2;1;1;0;30;0;60;1;0;0;0;0;1;0;0;0;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;1;1;0;0;74;74;74;0;0;0;0;0;0;0;1;0;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;1;0;1;0;9;9;9;1;0;0;0;0;0;0;0;0;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;2;1;1;0;49;5;93;1;0;0;0;0;0;0;0;0;1
2021;2;SIN 100;TRATAMENTO E ANÁLISE DE DADOS/INFORMAÇÕES;Sistemas de Informação - Noturno;60.0;1;1;0;0;62;62;62;0;0;0;0;0;0;1;0;0;0
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;2;1;1;0;55;20;90;0;1;0;0;0;0;0;0;1;0
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;7;6;1;0;74;55;94;0;0;0;0;0;2;1;1;1;2
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;1;1;0;0;87;87;87;0;0;0;0;0;0;0;0;1;0
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Noturno;30.0;24;23;1;0;85;15;99;0;1;0;0;0;0;2;1;10;10
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Integral;30.0;36;29;7;0;76;10;98;1;2;1;3;0;0;2;3;8;16
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Sistemas de Informação - Integral;30.0;6;6;0;0;88;77;95;0;0;0;0;0;0;0;1;3;2
2021;2;SIN 101;INFORMÁTICA E SOCIEDADE;Engenharia Civil;30.0;1;1;0;0;96;96;96;0;0;0;0;0;0;0;0;0;1
2021;2;SIN 142;SISTEMAS DISTRIBUÍDOS;Sistemas de Informação - Integral;60.0;2;1;1;0;70;50;90;0;0;0;0;1;0;0;0;1;0
2021;2;SIN 142;SISTEMAS DISTRIBUÍDOS;Sistemas de Informação - Integral;60.0;1;0;1;0;37;37;37;0;0;0;1;0;0;0;0;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Integral;90.0;2;2;0;0;71;70;72;0;0;0;0;0;0;1;1;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Integral;90.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Integral;90.0;23;14;7;2;54;1;90;3;1;1;2;1;2;5;4;4;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Integral;90.0;2;2;0;0;72;70;74;0;0;0;0;0;0;1;1;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Integral;90.0;2;1;0;1;40;1;79;1;0;0;0;0;0;0;1;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Integral;90.0;10;6;4;0;55;16;83;0;2;0;0;1;2;3;1;1;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Noturno;90.0;7;6;1;0;64;25;83;0;0;1;0;0;1;2;1;2;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Noturno;90.0;1;1;0;0;61;61;61;0;0;0;0;0;0;1;0;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Noturno;90.0;15;4;11;0;34;7;68;1;4;2;3;1;1;3;0;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Noturno;90.0;6;5;1;0;63;23;79;0;0;1;0;0;0;2;3;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Sistemas de Informação - Noturno;90.0;5;3;2;0;50;12;80;0;1;0;1;0;0;2;1;0;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Engenharia de Produção;90.0;3;3;0;0;70;60;81;0;0;0;0;0;1;1;0;1;0
2021;2;SIN 211;ALGORITMOS E ESTRUTURAS DE DADOS;Engenharia de Produção;90.0;7;4;2;1;45;2;81;2;1;0;0;0;0;1;2;1;0
2021;2;SIN 213;PROJETO DE ALGORITMOS;Sistemas de Informação - Noturno;60.0;1;0;1;0;22;22;22;0;0;1;0;0;0;0;0;0;0
2021;2;SIN 213;PROJETO DE ALGORITMOS;Sistemas de Informação - Noturno;60.0;1;1;0;0;80;80;80;0;0;0;0;0;0;0;1;0;0
2021;2;SIN 213;PROJETO DE ALGORITMOS;Sistemas de Informação - Integral;60.0;3;3;0;0;68;60;76;0;0;0;0;0;1;1;1;0;0
2021;2;SIN 213;PROJETO DE ALGORITMOS;Sistemas de Informação - Integral;60.0;1;1;0;0;72;72;72;0;0;0;0;0;0;0;1;0;0
2021;2;SIN 213;PROJETO DE ALGORITMOS;Sistemas de Informação - Integral;60.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;SIN 213;PROJETO DE ALGORITMOS;Sistemas de Informação - Integral;60.0;5;4;1;0;60;17;83;0;1;0;0;0;0;3;0;1;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;9;5;4;0;46;5;83;1;1;2;0;0;1;1;2;1;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;2;1;1;0;52;28;76;0;0;1;0;0;0;0;1;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;1;1;0;0;68;68;68;0;0;0;0;0;0;1;0;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;4;3;1;0;62;50;78;0;0;0;0;1;2;0;1;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;1;1;0;0;64;64;64;0;0;0;0;0;0;1;0;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Integral;60.0;13;11;1;1;68;0;89;1;0;1;0;0;1;0;6;4;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;4;3;1;0;59;27;73;0;0;1;0;0;0;1;2;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;1;1;0;0;60;60;60;0;0;0;0;0;1;0;0;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;1;0;0;1;21;21;21;0;0;1;0;0;0;0;0;0;0
2021;2;SIN 220;BANCO DE DADOS;Sistemas de Informação - Noturno;60.0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Noturno;60.0;3;1;2;0;36;21;65;0;0;2;0;0;0;1;0;0;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Noturno;60.0;7;6;1;0;66;15;87;0;1;0;0;0;0;1;3;2;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Noturno;60.0;9;7;2;0;63;28;82;0;0;2;0;0;0;3;3;1;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Noturno;60.0;4;3;1;0;61;5;87;1;0;0;0;0;0;1;0;2;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Engenharia Civil;60.0;1;1;0;0;88;88;88;0;0;0;0;0;0;0;0;1;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Integral;60.0;12;10;2;0;68;3;89;2;0;0;0;0;0;0;5;5;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Integral;60.0;11;8;3;0;67;36;89;0;0;0;2;0;1;1;3;4;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Integral;60.0;1;1;0;0;73;73;73;0;0;0;0;0;0;0;1;0;0
2021;2;SIN 221;ENGENHARIA DE SOFTWARE I;Sistemas de Informação - Integral;60.0;5;5;0;0;80;74;89;0;0;0;0;0;0;0;3;2;0
2021;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Integral;60.0;3;3;0;0;81;75;88;0;0;0;0;0;0;0;2;1;0
2021;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Integral;60.0;4;4;0;0;81;75;95;0;0;0;0;0;0;0;3;0;1
2021;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Integral;60.0;2;1;1;0;38;0;77;1;0;0;0;0;0;0;1;0;0
2021;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Noturno;60.0;2;1;1;0;44;24;65;0;0;1;0;0;0;1;0;0;0
2021;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Noturno;60.0;2;1;1;0;52;13;91;0;1;0;0;0;0;0;0;0;1
2021;2;SIN 252;ARQUITETURA DE COMPUTADORES;Sistemas de Informação - Noturno;60.0;5;4;1;0;64;25;86;0;0;1;0;0;0;2;0;2;0
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Noturno;30.0;3;3;0;0;93;84;100;0;0;0;0;0;0;0;0;1;2
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Noturno;30.0;3;3;0;0;87;84;89;0;0;0;0;0;0;0;0;3;0
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Noturno;30.0;1;1;0;0;74;74;74;0;0;0;0;0;0;0;1;0;0
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Noturno;30.0;1;1;0;0;83;83;83;0;0;0;0;0;0;0;0;1;0
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Noturno;30.0;5;4;0;1;71;0;95;1;0;0;0;0;0;0;0;2;2
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Integral;30.0;4;4;0;0;94;91;97;0;0;0;0;0;0;0;0;0;4
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Integral;30.0;3;3;0;0;95;92;98;0;0;0;0;0;0;0;0;0;3
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Integral;30.0;1;1;0;0;87;87;87;0;0;0;0;0;0;0;0;1;0
2021;2;SIN 322;PRÁTICA DE GERENCIAMENTO DE PROJETOS;Sistemas de Informação - Integral;30.0;4;4;0;0;86;82;92;0;0;0;0;0;0;0;0;3;1
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;5;5;0;0;79;67;91;0;0;0;0;0;0;1;1;2;1
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;2;2;0;0;83;69;97;0;0;0;0;0;0;1;0;0;1
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;11;10;1;0;78;0;94;1;0;0;0;0;0;0;2;4;4
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;2;2;0;0;81;76;87;0;0;0;0;0;0;0;1;1;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;3;3;0;0;75;67;83;0;0;0;0;0;0;1;1;1;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Integral;60.0;1;1;0;0;77;77;77;0;0;0;0;0;0;0;1;0;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Noturno;60.0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Noturno;60.0;2;1;1;0;43;13;74;0;1;0;0;0;0;0;1;0;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Noturno;60.0;5;3;2;0;51;6;71;1;0;0;0;0;1;2;1;0;0
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Noturno;60.0;4;4;0;0;92;85;97;0;0;0;0;0;0;0;0;1;3
2021;2;SIN 323;INTELIGÊNCIA ARTIFICIAL;Sistemas de Informação - Noturno;60.0;1;1;0;0;94;94;94;0;0;0;0;0;0;0;0;0;1
